text,language,label
"Ang Ministry of Economy, Trade and Industry (METI) sa Japan miingon nga nahibalo na kini sa 27 ka aksidente nga nahitabo mahitungod sa mga gadyet.",ceb_Latn,ham
"Sa milabay nga semana, gipahibalo sa METI nga gipahibalo kini sa Apple sa 34 nga dugang nga overheating nga mga insidente, nga gitawag sa kompanya nga ""dili seryoso"".",ceb_Latn,ham
"Misanong ang ministeryo sa pagtawag sa pag-oktaba sa Apple sa taho nga ""makasubo gayod.""",ceb_Latn,ham
Ang linog nitay-og sa Mariana pagka-alas 07:19 sa buntag sa lokal nga oras (09:19 sa hapon GMT Biyernes).,ceb_Latn,ham
Ang opisina sa emerhensya nga pagdumala sa Amihanang Marianas miingon nga walay mga danyos nga gitaho sa nasod.,ceb_Latn,ham
Ang Pacific Tsunami Warning Center usab miingon nga walay timailhan sa Tsunami.,ceb_Latn,ham
"Gikidnap sa usa ka kanhing Pilipino nga pulis ang mga turista gikan sa Hong Kong pinaagi sa pag-hijack sa ilang bus sa Manila, ang kapital sa Pilipinas.",ceb_Latn,ham
Gipabuthan ni Rolando Mendoza ang mga turista gamit ang iyang M16 nga pusil.,ceb_Latn,ham
Daghang mga bihag ang naluwas ug dili muminos sa unom ang kompirmadong namatay sa pagkakaron.,ceb_Latn,ham
"Unom ka mga bihag, lakip ang mga bata ug tigulang ang gipagawas og sayo, ingon usab ang mga Pilipinong potograper.",ceb_Latn,ham
"Sa wala madugay, mipuli ang mga potograper sa tiguwang nga babaye kay nanginahanglan man siya mogamit og lababo. Gipusil si Mendoza.",ceb_Latn,ham
Gisunud ni Liggins ang mga lakang sa iyang amahan ug siya misulod sa karera sa medisina.,ceb_Latn,ham
Nagbansay siya sa pagka-obstetrician ug nagsugod og trabaho sa Auckland's National Women's Hospital sa 1959.,ceb_Latn,ham
"Samtang nagtrabaho siya sa hospital, si Liggins nagsugod og imbestigar sa ahat nga pagpanganak atol sa libre niyang oras.",ceb_Latn,ham
"Ang iyang pagpaniksik nagpakita nga kon ipadapat ang hormon, padalion niini ang pag-mature sa baga sa petus.",ceb_Latn,ham
Gitaho ni Xinhuan nga ang mga imbestigador sa gobyerno nakakuha og duha ka mga 'black box' flight recorder sa Miyerkules.,ceb_Latn,ham
Naghatag usab og pasidungog kang Luna ang iyang mga kaubang wrestler.,ceb_Latn,ham
"Si Tommy Dreamer nagsulti nga ""Si Luna ang una nga Queen of Extreme. Ang una nako nga manager. Si Luna namatay sa gabii sa duha ka bulan. Talagsaon sama kaniya. Usa ka lig-on nga babaye.""",ceb_Latn,ham
"Si Dustin ""Goldust"" Runnels mikomentaryo nga ""si Luna kay werdo ingon kanako...tingali labaw pa...gihigugma ko siya ug mingawon ko sa iya...unta naa siya sa mas maayong dapit.""",ceb_Latn,ham
"Gikan sa 1,400 ka mga tawong gisurbi sa wala pa ang 2010 nga nasudnong eleksyon, misaka sa 8 ka porsyento ang kadtong nagasupak nga mamahimong republika ang Australia sukad sa 2008.",ceb_Latn,ham
Miangkon ang Tig-Atiman nga Punong Ministro nga si Julia Gillard sa panahon sa kampanya sa federal nga pilianay sa 2010 nga nagtuo siya nga dapat nang mahimong republika ang Australia sa katapusan sa pagmando ni Queen Elizabeth II.,ceb_Latn,ham
"34 porsyento sa mga botohan nag-ambit ani nga panan-aw, nga gusto si Queen Elizabeth II ang mahimong ulahing monarko sa Australia.",ceb_Latn,ham
"Sa kinatumyan sa eleksyon, 29 porsyento sa mga nasurbey nagtuo nga ang Australia kinahanglan mahimong usa ka republika sa labing dali nga panahon, samtang 31 porsyento nagtuo nga ang Australia kinahanglan dili mahimong usa ka republika.",ceb_Latn,ham
"Ang Olympic gold medalist mulangoy unta sa 100m ug 200m nga freestyle ug sa tulo ka relay sa Commonwealth Games, apan tungod sa iyang mga reklamo, gidudahan ang iyang kabaskog.",ceb_Latn,ham
Wala na niya natumar ang mga tambal nga gikinahanglan aron mabuntog niya ang kasakit tungod kay gidili na kini sa Games.,ceb_Latn,ham
"Si Curtis Cooper, usa ka propesor sa matematika ug propesor sa kompyuter sa University of Central Missouri, nakadiskubre sa labing dakong nailhang punoan nga numero hangtod karon kaniadtong Enero 25.",ceb_Latn,ham
Daghang tawo ang nagpanghimatuod sa nadiskobrehan gamit ang lainlaing mga hardware ug software sa sugod sa Pebrero ug kini gipahibalo kaniadtong Martes.,ceb_Latn,ham
Naay posibilidad nga ang mga kometa ang tinubdan sa paghatod sa tubig sa kalibutan kauban ang organikong butang nga miporma sa mga protina ug nibulig sa kinabuhi.,ceb_Latn,ham
"Ang mga siyentista naglaum nga makasabot sila kon giunsa ang pagporma sa mga planeta, ilabi na kon giunsa ang Yuta pagporma, sukad ang mga kometa nabangga sa Yuta kaniadtong dugay na.",ceb_Latn,ham
"Si Cuomo, 53, nagsugod pagka-gobernador sayo ning tuiga ang nagpirma og usa ka balaod sa miaging bulan alang sa pagpalegal sa kaminyoon sa parehas og sekso.",ceb_Latn,ham
"Gipunting niya ang mga hungihong nga ""sultian sa politika ug kabuangan"".",ceb_Latn,ham
Gitagna nga siya modagan pagkapresidente sa 2016.,ceb_Latn,ham
Ang NextGen kay usa ka sistema nga giangkon sa FAA nga magtugot sa mga eroplanong makalupad og mas mubong mga ruta ug makatipig og milyon-milyon nga mga galon sa gasolina matag tuig ug mopaubos sa mga karbon nga binuga.,ceb_Latn,ham
Naggamit kini og teknolohiya nga nakabase sa satellite sukwahi sa daan nga teknolohiya nga nakabase sa ground-radar aron tugutan ang mga tigkontrol sa trapiko sa hangin nga matumbok ang mga eroplano nga adunay labi katukma ug hatagan ang mga piloto og labi ka husto nga impormasyon.,ceb_Latn,ham
"Walay gibutang nga dugang transportasyon ug ang mga tren dili usab mohunong sa Wembley, ug ang pagparking sa awto ug park-and-ride nga mga pasilidad dili magamit ingon sa higayon.",ceb_Latn,ham
Ang mga kahadlok sa kakulang sa transportasyon kay nagpataas sa posibilidad nga mapugos ang dula nga ipahigayon sa pribadong dapit nga wala ang mga tig-suporta sa koponan.,ceb_Latn,ham
Ang pagtuon nga gipatik sa Huwebes sa journal nga Siyensya nagtaho og impormasyon sa bag-o nga mga espisye sa langgam sa Ecuadorean Galápagos Islands.,ceb_Latn,ham
"Ang mga tigdukiduki gikan Princeton University sa Estados Unidos ug Uppsala University sa Sweden nagtaho nga ang bag-ong mga espesye nagbag-o sa duha ra ka henerasyon, bisan pa kini nga proseso gitoohan nga madugay pa, tungod sa pagpaliwat taliwala sa endemikong Darwin finch, Geospiza fortes, ug ang imigrante nga cactus finch, Geospiza conirostris.",ceb_Latn,ham
Ang bulawan mahimong mabuhat sa tanang mga matang sa porma. Mahimo kining ilukot aron mahimong gagmay nga mga porma.,ceb_Latn,ham
"Pwede kining birahon hangtud mahimong nipis nga alambre, nga pwede mabaliko ug masalapid. Pwede kini i-martilyo o irolyo sa mga pligo.",ceb_Latn,ham
"Mahimo kining himoon nga nipis kaayo, ug iugbok ngadto sa ubang metal. Mahimo kining himoon nga nipis kaayo nga usahay gigamit kini pagdekorasyon sa mga hulagway nga gipintalan sa kamot didto sa mga libro nga gitawag nga ""gidayandayanang mga manuskrito"".",ceb_Latn,ham
Gitawag kini nga pH sa usa ka kemikal. Pwede kang maghimo og usa ka timailhan gamit ang duga sa pula nga repolyo.,ceb_Latn,ham
Mausab ang kolor sa duga sa repolyo depende kon unsa ka asidiko o sukaranan (alkaline) ang kemikal.,ceb_Latn,ham
Ang lebel sa pH ginapakita pinaagi sa kadaghan sa mga ion nga Hydrogen (ang H sa pH) sa gisulayan nga kemikal.,ceb_Latn,ham
Ang mga ion sa hydrogen mao ang mga proton nga gikuha ang ilang mga electron (tungod kay ang mga atomo sa hydrogen naglangkob sa usa ka proton ug usa ka electron).,ceb_Latn,ham
"Ituyok-tuyok ang duha ka uga nga mga pulbos ug dayon, gamit ang limpyong basa nga mga kamot, kumota kini ug pormaha nga bola.",ceb_Latn,ham
"Ang basa sa imong mga kamot adunay reaksyon sa gawas nga mga hut-ong, nga makapabati og kasalingawa ug moporma kini og sama sa bayanan.",ceb_Latn,ham
"Ang mga lungsod sa Harappa ug Mohenjo-daro kay adunay kasilyas nga may plas sa halos kada balay, ug nakabit sa usa ka modernong sistema sa imburnal.",ceb_Latn,ham
Ang mga nahabilin nga sistema sa imburnal nakita sa mga balay sa mga Minoanhong dakbayan sa Crete ug Santorini sa Gresya.,ceb_Latn,ham
"Aduna usab mga kasilyas sa karaang Ehipto, Persia ug Tsina. Sa sibilisasyon sa Roma, ang mga kasilyas usahay kabahin sa pampublikong balay-kaliguanan diin ang mga lalaki ug babaye sagol nga managkauban.",ceb_Latn,ham
"Kon ikaw motawag sa tawo nga liboan ka milya ang gilay-on, nagagamit ka og satelayt.",ceb_Latn,ham
"Madawat sa satellite sa wanang ang tawag ug dayon isumbalik kini paubos, halos dihadiha.",ceb_Latn,ham
Ang satellite gipadala ngadto sa kawanangan pinaagi sa rocket. Ang mga siyentista nagagamit og mga teleskopyo sa kawanangan tungod ang atmospera sa Yuta nagatuis sa uban natong kahayag ug paglantaw.,ceb_Latn,ham
Nagkinahanglan kini og usa ka higanteng rocket nga labaw sa 100 piye kataas aron mabutang ang satellite o teleskopyo sa kawanangan.,ceb_Latn,ham
Ang ligid nakapabag-o sa kalibutan sa dili katuohang pamaagi. Ang pinakadakong butang nga nabuhat sa ligid para nato mao ang paghatag nato og mas sayon ug mas dali nga transportasyon.,ceb_Latn,ham
"Naghatag kini kanato sa tren, sakyanan, ug uban pang daghang gamit sa transportasyon.",ceb_Latn,ham
Ubos ana nila ang mas kasangarang gidak-ong mga iring nga mokaon og mga kasangarang gidak-ong tukbonon nga naglangkob gikan sa mga kuneho ngadto sa mga antelope ug usa.,ceb_Latn,ham
"Sa katapusan, adunay daghang gagmay nga iring (apil na ang mga nakabuhi nga binuhing mga iring) nga nagakaon og daghang gagmay nga mga tukbonon pananglit mga insekto, mga ilaga, mga tiki, ug mga langgam.",ceb_Latn,ham
"Ang sekreto sa ilang kalampusan mao ang konsepto sa niche, usa ka espesyal nga trabaho nga gihuptan sa matag iring nga nagpugong niining makigkompetensya sa uban.",ceb_Latn,ham
"Ang mga leyon ang labing makihugoyhugoyon sa mga iring, nga nagapuyo sa dakong mga panon nga gitawag og mga pride.",ceb_Latn,ham
"Ang mga pride kay gilangkoban sa usa o tulo ka mga kabanay nga hamtong nga laki, uban sa mga katloan ka mga babaye ug mga nati.",ceb_Latn,ham
"Kasagaran sa mga babaye adunay suod nga kalabutan sa matag usa, ingon nga dakong pamilya sa mag-igsoon nga mga babaye, ug mga anak nga babaye.",ceb_Latn,ham
"Ang mga pundok sa leon molihok sama sa mga tapok sa mga lobo or mga iro, mga hayop nga katingad-an parehas sa mga leon (apan dili lain sa dakong mga iring) sa pamatasan, ug usab makamatay kaayo sa ilang mga tukbonon.",ceb_Latn,ham
"Usa ka kompleto nga atleta, ang tigre makakatkat (bisan dili kaayo), makalangoy, makalukso sa tag-as nga distansya ug makaguyod og lima ka pilo sa kusog sa usa ka kusgan nga tawo.",ceb_Latn,ham
"Ang tigre kay anaa sa samang grupo (Genus Panthera) sa mga leyon, mga leopardo, ug mga jaguar. Kining upat ka iring lamang ang mahimong mongulob.",ceb_Latn,ham
"Ang pagngulob sa tigre dili pareha sa bug-os nga pagngulob sa leyon, kundili pareha sa hugpulong sa pinasuko ug pianasiyagit nga mga pulong.",ceb_Latn,ham
"Ganahan ang mga ocelot mokaon og gagmay nga mga hayop. Mangdakop sila og mga unggoy, bitin, ilaga ug langgam kon mahimo nila. Halos tanang hayop nga ginapangayam sa ocelot kay labing mas gamay niini.",ceb_Latn,ham
"Ang mga siyentista nagtuo nga ang mga ocelot nagasunod ug nagapangita og mga mananap aron kaonon (biktima) pinaagi sa baho, pagsimhot sa kon diin sila gikan sa yuta.",ceb_Latn,ham
"Makakita kini sila og maayo gamit ilang pang-gabii nga bisyon, ug makalihok og paspas kaayo. Ang mga Ocelot kay manakop sa ilang mga tukbonon sa pakigsagol sa ilang palibot unya pagdakop dayon sa ilang tukbonon.",ceb_Latn,ham
"Kon mahilayo ang usa ka gamay nga grupo sa mga buhing butang (usa ka gamay nga populasyon) sa punoang populasyon diin asa sila gikan (sama pananglitan kon mobalhin sila sa bukid-bukid o sapa, o kon mobalhin sila ngadto sa bag-ong isla aron dili na sila makabalik og dali) kasagaran nga makaplagan nila ang ilang mga kaugalingon nga anaa sa lahi nga palibot kaysa sa kon asa sila sauna.",ceb_Latn,ham
"Ang kaning bag-ong palibot kay adunay lain-laing mga kapanguhaan ug lain-laing mga kakompetensiya, tungod niini, manginahanglan ang bag-ong populasyon og lain-laing mga kinaiya o mga adaptasyon para mahimong kusgan nga kakompetensiya kaysa sa kon unsa ang ilang gikinahanglan sauna.",ceb_Latn,ham
"Wala gyuy kausaban ang orihinal nga populasyon, kinahanglan gihapon nila ang parehas nga mga pagpahiangay sama sa kaniadto.",ceb_Latn,ham
"Sa paglabay sa panahon, samtang ang bag-ong populasyon nagsugod sa paghiangay sa ilang bag-ong palibot, ang ilang hitsura anam-anam nga nalahi kaysa sa ubang populasyon.",ceb_Latn,ham
"Sa kadugayan, human sa libo o bisan sa milyon ka tuig, molahi na ang hitsura sa duha ka populasyon nga dili na kini matawag nga samang mga lahi.",ceb_Latn,ham
"Ginatawag nato ni nga proseso nga speciation, nga nagapasabot lang sa pagkaporma sa bag-ong mga espisye. Ang speciation kay usa ka dili malikayan nga sangputanan ug usa ka importante kaayo nga parte sa ebolusyon.",ceb_Latn,ham
"Ang mga tanum kay naghimo og oxygen nga ginaginhawa sa mga tawo, ug gikuha nila ang carbon-dioxide nga gihuga sa mga tawo (sa ato pa, pagginhawa pagawas).",ceb_Latn,ham
Nagahimo ang mga tanom sa ilang pagkaon gikan sa adlaw pinaagi sa photosynthesis. Gahatag usab sila og landong.,ceb_Latn,ham
"Ginabuhat nato ang atong mga balay gikan sa mga tanom ug magbuhat og mga bisti gikan sa mga tanom. Kadaghanan sa mga pagkaon nga atong ginakaon mga tanom. Kon walay mga tanom, ang mga mananap dili mabuhi.",ceb_Latn,ham
"Ang Mosasaurus mao ang pinaka-taas nga manunukob sa iyang panahon, maong wala kini kahadlok, gawas sa uban pa nga mosasaur.",ceb_Latn,ham
"Ang taas niya nga apapangig kay napuno og 70 ka hait kaayo nga mga ngipon, nga aduna pay ekstra nga set sa babaw sa iyang baba, nga nagpamatikud nga walay ikyas ang kon kinsa ang moagi niini.",ceb_Latn,ham
"Siguradong wala ta kahibaw apan mahimo nga bakakon kato. Ang iyang diyeta naglakip sa mga bao, dagkong isda, ug uban mga mosasaur, ug mahimo pod nga kanibal kadto.",ceb_Latn,ham
Gina-atake pud niini ang bisag unsa nga musulod sa tubig; bisa ang dako nga dinosaur sama sa T.rex kay walay bawot niini.,ceb_Latn,ham
"Samtang ang kadaghanan sa ilang mga pagkaon kay pamilyar na sa atoa, ang mga Romano adunay bahin sa mga katingad-an o talagsaong pagkaon, sama sa ihalas nga baboy, peacock, mga kuhol, ug usa ka klase sa ilaga nga gitawag og dormouse.",ceb_Latn,ham
"Ang usa pa nga kalahi-an kay samtang ang mga kabus ug ang babaye kay nagkaon sa ilang pagkaon samtang naglingkod sa mga lingkuranan, ang mga dato nga tawo ganahan nga magkombira nga magkauban, diin sila magpahulay sa ilang mga kilid samtang sila kay nagakaon.",ceb_Latn,ham
Ang mga karaang pagkaon sa Roman wala naglakip sa mga pagkaon nga miabut sa Europa gikan sa Amerika o gikan sa Asya sa ulahi nga mga siglo.,ceb_Latn,ham
"Pananglitan, sila walay mais, ni kamatis, ni patatas, ni kakaw, ug walay karaang mga Romano ang nakatilaw og pabo.",ceb_Latn,ham
Gihimoan sa mga taga-Babilonya ang tagsa-tagsa nila ka mga ginoo og usa ka pangunang templo nga giila nga balay sa ginoo.,ceb_Latn,ham
Ang katawhan magdala og mga sakripisyong halad sa dios og ang mga pari mosulay sa pagtambong sa mga kinahanglanon sa mga dios pinaagi sa mga seremonya ug kasaulogan.,ceb_Latn,ham
Ang matag templo adunay abri nga sawang sa templo ug dayon sulod nga sangtuwaryo nga ang mga pari ra ang makasulod.,ceb_Latn,ham
"Kasagaran sa mga espesyal nga pormang piramide nga torre, nga gitawag og mga ziggurat, kay gitukod kaniadto aron mahimong parte sa mga templo.",ceb_Latn,ham
Ang ibabaw sa tore kay espesyal nga santuwaryo alang sa diyos.,ceb_Latn,ham
"Sa alimuot nga klima sa Tungang Sidlakan, dili kaayo importante ang balay.",ceb_Latn,ham
Mayoriya sa kinabuhi sa pamilyang Hebreohanon nahitabo sa gawas.,ceb_Latn,ham
Nagluto ang mga babaye sa nataran; abli ang mga tindahan ngadto sa kadalanan. Bato ang gamit sa pagtukod og mga balay.,ceb_Latn,ham
"Walay dagkong mga kalasangan sa yuta sa Kanaan, maong mahal na kaayo ang kahoy.",ceb_Latn,ham
"Wala kaayoy nanimuyo sa Greenland. Sa mga estorya sa mga Norse, ilang giingon nga si Erik the Red gihinginlan gikan sa Iceland tungod sa pagpatay, ug sa padayong pagbiyahe pakasadpan, nakit-an ang Greenland ug ginganlan kini nga Greenland.",ceb_Latn,ham
"Apan walay sapayan sa iyang pagkaplag, ang mga tribo sa Eskimo nagpuyo na daan didto niadtong panahona.",ceb_Latn,ham
"Bisan pa nga 'Scandinavian' ang matag nasod, adunay mga daghang kalahian tali sa mga tawo, mga hari, mga kustombre ug kasaysayan sa Denmark, Sweden, Norway ug Iceland.",ceb_Latn,ham
"Kon natan-awan na nimo ang salida nga National Treasure, mahimong hunahunaon nimo nga ang mapa sa bahandi gisulat sa likod sa Deklarasyon sa Independensya.",ceb_Latn,ham
"Bisan pa, wala kini kamatuoran. Bisan kon adunay gisulat diha sa likod sa dokumento, dili kini usa ka mapa sa bahandi.",ceb_Latn,ham
"Gisulat sa luyo sa Deklarasyon sa Independensya ang mga pulong nga ""Orihinal nga Deklarasyon sa Independensya pinetsahan sa ika-4 sa Hulyo 1776"". Ang mga pulong kay nahimutang sa kinaubsan sa dokumento, nga nakabaligtad.",ceb_Latn,ham
"Samtang walay nasayod kon kinsa ang misulat niini, nahibaw-an nga sa sayong bahin sa iyang kinabuhi, ang dakong dokumentong papel (nagsukod kini og 29¾ ka pulgada por 24½ ka pulgada) kay gihipos aron tipigan.",ceb_Latn,ham
"Mao, dako ang posibilidad nga gidugang ra ang notasyon ingon usa ka label.",ceb_Latn,ham
"Ang mga pagdunggo sa D-Day ug ang mga mosunud nga panagsangka nakapagawas sa amihanan sa Pransya, apan ang habagatan dili gihapon gawasnon.",ceb_Latn,ham
"Kini kay gimandoan sa ""Vichy"" French. Kini ang mga katawhang Pranses nga nakigdait sa mga Aleman kaniadtong 1940 ug nakigtinabangay sa mga nanulong imbis nga ilang awayon.",ceb_Latn,ham
"Niadtong Agosto 15, 1940, gisulong sa mga Alyado ang habagatan sa Pransya, gitawag ang pagsulong nga ""Operation Dragoon"".",ceb_Latn,ham
"Sa sulod sa duha ka semana lamang, giluwas sa mga Amerikano ug Libreng Pranses nga pwersa ang habagatang Pransiya ug miatubang sa Alemanya.",ceb_Latn,ham
"Ang usa ka sibilisasyon mao ang talagsaong kultura nga gipaambit sa mahinungdanon nga dakong grupo sa mga tawo nga nagpuyo ug nagtrabaho nga naay kooperatiba, usa ka katilingban.",ceb_Latn,ham
"Ang pulong nga sibilisasyon gikan sa Latinhong civilis, nga buot nagpasabot nga sibil, nga naay kalabutan sa Latinhong civis, nga nagpasabot nga lungsuranon, ug civitas, nga nagpasabot nga lungsod o lungsod-estado, ug kana usab naghubit sa gidak-on sa katilingban.",ceb_Latn,ham
"Ang mga lungsod-estado ang mga pasiuna sa mga nasod. Ang kultura nga naay sibilisasyon kay nagpahibalo nga adunay gipasa nga mga kahibawo sa pipila ka henerasyon, nagpamatikud nga kabilin ug patas nga pagsabwag.",ceb_Latn,ham
Ang gagmay nga mga kultura kanunay mawala nga walay gibilin nga may kalabotan nga ebidensya sa kasaysayan ug mapakyas nga mailhan ingon mga husto nga sibilisasyon.,ceb_Latn,ham
"Sa panahon sa Rebolusyonaryong Gubat, ang napulog tulo ka mga estado unang naghimo og huyang nga taliwala sa gobyerno—nga ang Kongreso ra ang bahin niini—ilawom sa Mga Artikulo sa Kahugpongan.",ceb_Latn,ham
"Walay gahum ang Kongreso sa pagpahamtang og buhis, ug, tungod kay walay nasodnon nga ehekutibo o hukmanan, nagsalig kini sa mga awtoridad sa estado, nga kanunay dili matinabangon, aron ipatuman ang tanan nga mga akta niini.",ceb_Latn,ham
Wala sad ni siyay awtoridad nga makalabaw sa mga balaod sa buwis ug taripa tiwala sa mga estado.,ceb_Latn,ham
Nanginahanglan ang mga Artikulo og hiniusang pag-uyon gikan sa tanang estado bag-o pa kini mausab ug wala gayod giseryoso sa mga estado ang sentral nga kagamhanan kay kasagaran sa ilang mga representatibo wala nagatambong.,ceb_Latn,ham
"Ang nasyonal nga football sa Italya, kauban ang nasyonal nga football team sa Aleman mao ang ikaduha nga labing malampuson nga koponan sa kalibutan ug nahimong mga kampiyon sa FIFA World Cup kaniadtong tuig 2006.",ceb_Latn,ham
"Ang mga bantog nga isport apil ang football, basketball, volleyball, water-polo, fencing, rugby, pagbisikleta, ice hockey, roller hockey ug F1 motor racing.",ceb_Latn,ham
"Pinakasikat ang mga winter sport sa aminahang mga rehiyon, maong ang mga Italyano makig-indigay sa internasyonal nga dula ug sa Olympics.",ceb_Latn,ham
"Ang Japan adunay duolan sa 7,000 ka mga isla (Honshu ang labing dako), nga naghimo sa Japan isip ika-7 nga pinakadakong isla sa kalibutan!",ceb_Latn,ham
"Tungod sa kumpol/grupo sa mga isla nga anaa sa Japan, kasagarang gitawag kini nga ""kapuluan"" sa usa ka geograpikanhong baruganan.",ceb_Latn,ham
"Ang pagsugod sa Taiwan nagsugod pa kaniadtong ika-15 nga siglo diin ang mga marinero sa Europa nga nagaagi gitala ang ngalan sa isla nga Ilha Formosa, o maanyag nga isla.",ceb_Latn,ham
"Niadtong 1624, ang Dutch East India Company nagtukod og base sa habagatan-kasadpan sa Taiwan, nagsugod og kausaban sa ginabuhat nga produksyon sa mga lugas sa aboriginal ug nag-empleyo og mga trabahador nga Intsik aron magtrabaho sa ilang plantasyon sa bugas ug asukal.",ceb_Latn,ham
"Niadtong 1683, gikontrol sa pwersa sa dinastiyang Qing (1644-1912) ang kasadpan ug amihanang baybayon nga mga lugar sa Taiwan ug gideklara nga usa ka probinsya sa Imperyo sa Qing ang Taiwan niadtong 1885.",ceb_Latn,ham
"Kaniadtong 1895, pagkahuman sa pagkapildi sa Unang Gubat sa Sino-Hapon (1894-1895), gipirmahan sa gobyerno sa Qing ang Kasabotan sa Shimonoseki, diin gitugyan ang soberanya sa Taiwan ngadto sa Japan, kon asa kini kay nagmando sa isla hangtod sa tuig 1945.",ceb_Latn,ham
"Naay tulo ka nanguna nga mga estruktura ang Machu Picchu, mao kini ang Intihuatana, Temple of the Sun, ug ang Room of the Three Windows.",ceb_Latn,ham
Kasagaran sa mga building nga naa sa ngilit sa complex kay gibalik og tukod aron mahatagan ang mga turista og maayo nga idea kon giunsa gyud kini paghimo sauna.,ceb_Latn,ham
"Sa 1976, traynta ka porsyento sa Machu Picchu ang naayo na ug nagpadayon pa ang pagpang-ayo hangtod karon.",ceb_Latn,ham
"Pananglitan, ang pinakakomon nga format sa wala nagalihok nga imahe nga potograpiya sa kalibutan kay 35 milimetro, nga mao ang dominante nga gidak-on sa film pagkahuman sa panahon sa analog nga film.",ceb_Latn,ham
"Ginahimo gihapon kani karun, apan ang importante kay ang aspect ratio niini kay gikan sa digital camera image sensor nga mga format.",ceb_Latn,ham
"Sa tinuod, ang 35 milimetrong format kay, medyo makalibog, 36 milimetros ang gilapdon ug 24 milimetros ang gitas-on.",ceb_Latn,ham
Ang aspect ratio ani nga pormat (pagbahin sa napulog duha aron makuha ang labing yano nga tibuuk nga numero nga ratio) kay busa giingon nga 3: 2.,ceb_Latn,ham
"Daghan sa mga sagad nga format (APS nga pamilya sa mga format, pananglit) kay parehas o duol ani nga aspect ratio.",ceb_Latn,ham
Ang pinakadaog-daog ug kasagaran nga gibiaybiay nga mga balaod sa ikatersiya mao ang simpleng giya sa pagbuhat og kadasig samtang gipabilin ang sukod sa kahan-ay sa imahe.,ceb_Latn,ham
Giingon niini nga ang labing epektibo nga lugar alang sa ulohang hilisgutan anaa sa interseksyon sa mga linya nga gibahin ang imahe sa ikatulo nga patindog ug pinahigda (tan-awa ang pananglitan).,ceb_Latn,ham
"Sa kini nga panahon sa kasaysayan sa Europa, ang Simbahang Katoliko, nga nahimong dato ug gamhanan, nahiaguman sa usa ka pagsusi.",ceb_Latn,ham
"Sa kapin sa isa ka libo ka tuig, gihiusa sa Kristiyanong relihiyon ang mga estado sa Uropa bisan pa man sa nagkalainlaing mga pinulongan ug kostumbre.",ceb_Latn,ham
Ang gahom nga malukupon kay nakaapekto sa matag usa gikan sa hari hangtod sa ordinaryo.,ceb_Latn,ham
Usa sa nangunang Kristiyanong doktrina kay ang ingon nga ang bahandi dapat gamiton aron mapagaan ang pag-antos ug kapobrehon ug ang kwarta sa simbahan kay anaa aron ana nga rason.,ceb_Latn,ham
Anaa na sa Roma ang sentral nga awtoridad sa simbahan anaa sulod sa kapin sa usa ka libo ka tuig ug kini nga pagsentro sa gahum ug salapi kay nagdala sa kadaghan aron mangutana kon nakab-ot ba kini nga pagtulon-an.,ceb_Latn,ham
"Wala madugay human sa pagsilaob sa mga pagkontrahanay, gisugdan sa Britanya ang pagbabag sa mga sundalo sa kadagatan sa Alemanya.",ceb_Latn,ham
"Ang estratehiya napamatud-ang epektibo, pagputol sa mahinungdanong suplay sa militar ug sibilyan, bisan pang kini nga pagbabag nakalapas sa gidawat sa kadaghanang internasyonal nga balaod nga gilansang sa ubay-ubay nga mga internasyonal nga kasabutan sa niaging duha ka siglo.",ceb_Latn,ham
"Nagmina sa internasyonal nga katubigan ang Britanya aron mapugngan ang bisan unsang mga barko nga makasulud sa tibuok nga mga bahin sa kadagatan, ug kini mao ang hinungdan sa kapeligro ngadto sa bisan mga neutral nga barko.",ceb_Latn,ham
"Sukad adunay limitado nga tubag sa kini nga taktika, ang Alemanya naglaom og parehong tubag sa ilang dili mapugngan nga pakiggubat sa submarino.",ceb_Latn,ham
"Sa katuigang 1920, ang napatigbabaw nga tinamdan sa kasagarang mga lungsoranon ug sa nasod mao ang pagkamalinawon ug pag-inusara.",ceb_Latn,ham
"Human nga makita ang kalisang ug kabangis sa gubat sa panahon sa Gubat sa Kalibutan I, ang mga nasod nagtinguha nga malikayan ang maong kahimtang pag-usab sa umaabot.",ceb_Latn,ham
"Sa 1884, nibalhin si Tesla sa Estados Unidos sa Amerika para dawaton ang trabaho sa Edison Company sa dakbayan sa New York.",ceb_Latn,ham
"Miabot siya sa Estados Unidos dala ang 4 sentimos sa iyang ngalan, usa ka libro sa mga balak, ug usa ka rekomendasyon nga sulat gikan kang Charles Batchelor tigdumala sa iyang trabaho sa una) ngadto kang Thomas Edison.",ceb_Latn,ham
Ang karaang Tsina adunay talagsaong pamaagi sa pagpakita sa lain-laing yugto sa ilang panahon; kada yugto sa Tsina o kada pamilya nga naa sa gahum kay lahi nga dinastiya.,ceb_Latn,ham
Taliwala sad sa tagsa nga mga dinastiya kay usa ka dili lig-on nga panahon sa natunga nga mga probinsya. Ang pinakanailhan sa kani nga mga yugto mao ang Tulo ka mga Gingharian nga panahon nga nahitabo sulod sa 60 ka tuig tali sa Han ug sa Jin nga Dinastiya.,ceb_Latn,ham
Sa kini nga mga panahon ang mabangis nga pakiggubat ang nahitabo sa taliwala sa daghan nga mga halangdon nga nakig-away alang sa trono.,ceb_Latn,ham
